2019-04-29T10:14:29.871Z;2
2019-05-06T10:14:29.871Z;1
2019-05-13T00:14:29.643Z;0
2019-05-13T01:14:29.643Z;0
2019-05-13T02:14:29.644Z;0
2019-05-13T03:14:29.645Z;0
2019-05-13T04:14:29.646Z;0
2019-05-13T05:14:29.646Z;0
2019-05-13T06:14:29.646Z;0
2019-05-13T07:14:29.647Z;0
2019-05-13T08:14:29.648Z;0
2019-05-13T09:14:29.876Z;0
2019-05-13T10:14:29.871Z;1
2019-05-13T11:37:32.379Z;1
2019-05-13T12:37:32.381Z;0
